url,phone_numbers,facebook_links,twitter_x_links,linkedin_links,instagram_links,youtube_links,addresses,error
http://thelocalmanjakemangan.com,,,,,,,,"AIOHTTP ClientError for http://thelocalmanjakemangan.com: ClientResponseError - 429, message='Too Many Requests', url='https://www.thelocalmanjakemangan.com/'"
http://timberwoodofnaples.org,,,,,,,,"AIOHTTP ClientError for http://timberwoodofnaples.org: ClientResponseError - 404, message='Not Found', url='https://timberwoodofnaples.org/'"
http://two2brew.com,1877662,https://www.facebook.com/hellotwo2brew; https://www.facebook.com/sharer.php,https://twitter.com/intent,,https://www.instagram.com/hellotwo2brew,https://www.youtube.com/channel/UCyycXJiRJ_Zclyrnr8wI-og,,
http://loydayu.com,9219692198; 9217092172; 9207492078; 9211392115; 9215892160; 9206592067; 9190191903; 9191591917; 9208192083; 9213092132; 9194891951; 9197991987; 9217892182; 9196391977; 9193591942; 9203092036; 9203892040; 9219292194; 9201092013; 9194491946; 9206992071; 9202692028; 9213992142; 9215292154; 9202292024; 9210192103; 9212692128; 9211792119; 9210992111; 9216692168; 9193191933; 9217492176; 9214592149; 9210592107; 9205992061; 9200492008; 9205592057; 9204992052; 9218692190; 01310483; 9213592137; 9216292164; 9209192093; 9190691909; 9201892020; 9212192123; 9208592088; 9191191913,https://www.facebook.com/ErikaLoydaYu,,,,,860 Kuhn Dr.,
http://markhensonart.com,2752201; 7077308538; 7072752201,,,,,https://www.youtube.com/user/watch,,
http://tangodown.com,,,,,,,,
http://iambaldianastyles.info,,,,,,,,
http://innovativeinstruction.org,,,,,,,,AIOHTTP ClientError for http://innovativeinstruction.org: ClientConnectorDNSError - Cannot connect to host innovativeinstruction.org:80 ssl:default [getaddrinfo failed]
http://lassomd.com,888448888; 8884488149,https://www.facebook.com/Hi.LassoMD,,,https://www.instagram.com/hi.lassomd,,,
http://nefsvt.com,,https://www.facebook.com/NortheastFarmServices; https://www.facebook.com/l.php,,,https://www.instagram.com/nefsvt,https://www.youtube.com/channel/UCRZ0tRSvW4bGp0dmWWAeySw,,
http://yourvibrantnutrition.com,7328295146,https://www.facebook.com/Dietitianinfo,,https://www.linkedin.com/in/annette-o-neill-rdn-3182a5ba,https://www.instagram.com/wellnessoneill,https://www.youtube.com/user/watch,"151 Main Street,",
http://burst-media.com,,,,,,,,"AIOHTTP ClientError for http://burst-media.com: ClientResponseError - 429, message='Too Many Requests', url='https://www.burst-media.com/'"
http://hightechautoservicesantamonica.com,,,,,,,,AIOHTTP ClientError for http://hightechautoservicesantamonica.com: ClientConnectorDNSError - Cannot connect to host hightechautoservicesantamonica.com:80 ssl:default [getaddrinfo failed]
http://rebeccathebadass.com,,,,,https://www.instagram.com/rebeccaekeating,,,
http://tsunamipolo.org,,https://www.facebook.com/SFTsunamiWaterPolo,,,https://www.instagram.com/sftsunamipolo,,,
http://bergesenterpriseinc.com,,,,,,,,
http://brooklyntreecompany.com,,,,,,,,AIOHTTP ClientError for http://brooklyntreecompany.com: ClientConnectorDNSError - Cannot connect to host brooklyntreecompany.com:80 ssl:default [getaddrinfo failed]
http://citycenterwaco.com,2547548989,https://www.facebook.com/downtownwacotx; https://www.facebook.com/216687328438429; https://www.facebook.com/photo.php,https://downtownwacotx.com/contact; https://twitter.com/intent; https://downtownwacotx.com/ccw; https://downtownwacotx.com/author; https://downtownwacotx.com/events; https://downtownwacotx.com/shop; https://downtownwacotx.com/lunch; https://downtownwacotx.com/blog; https://downtownwacotx.com/wp; https://downtownwacotx.com/play; https://downtownwacotx.com/about; https://downtownwacotx.com/dine; https://downtownwacotx.com/parking,,https://www.instagram.com/wacodowntown,,"Board of Directors Agenda Wednesday | September 25, 2024, | 3:00 PMLocation: 801 Elm Avenue…; Board of Directors Agenda Wednesday | August 28, 2024, | 3:00 PMLocation: 801 Elm Avenue…; 420 Franklin Ave; The front door at 801 Elm Avenue may be locked due to COVID-19 precautions but…; Board of Directors Agenda Wednesday | February 28, 2024, | 3:00 PMLocation: 801 Elm Avenue…",
http://paysonhandyman.com,,,,,,,,
http://skdesignbuildllc.com,,https://www.facebook.com/sktcorp,https://twitter.com/SK_Technologies,https://www.linkedin.com/company/s,,https://www.youtube.com/user/sktcorp,,
http://adaini.com,,,,,,,,AIOHTTP ClientError for http://adaini.com: ClientConnectorDNSError - Cannot connect to host adaini.com:80 ssl:default [getaddrinfo failed]
http://brilliantcityreiki.com,,,,,,,,"AIOHTTP ClientError for http://brilliantcityreiki.com: ClientResponseError - 404, message='Not Found', url='https://brilliantcityreiki.com/'"
http://genfreellc.com,,,,,,,,"AIOHTTP ClientError for http://genfreellc.com: ClientConnectorCertificateError - Cannot connect to host genfreellc.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]"
http://gentzlerelectric.com,12143412890; 2143412890,,,,,,"11545 Pagemill Rd, Dallas, TX 75243",
http://moorecapitalservices.net,,,,,,,,
http://amendedbeauty.com,,,,,,,,"AIOHTTP ClientError for http://amendedbeauty.com: ClientResponseError - 429, message='Too Many Requests', url='https://www.amendedbeauty.com/'"
http://beautifulbodybabes.com,,,,,,,,AIOHTTP ClientError for http://beautifulbodybabes.com: ClientConnectorDNSError - Cannot connect to host beautifulbodybabes.com:80 ssl:default [getaddrinfo failed]
http://charlesmann-contracting.com,,,,,,,,"AIOHTTP ClientError for http://charlesmann-contracting.com: ClientResponseError - 401, message='Unauthorized', url='https://www.charlesmann-contracting.com/'"
http://growthfutures.net,,,,,,,,"AIOHTTP ClientError for http://growthfutures.net: ClientResponseError - 404, message='Not Found', url='http://growthfutures.net'"
http://janarose.us,,,,,https://www.instagram.com/reel; https://www.instagram.com/p,,,
http://pearlcorker.wordpress.com,,,https://twitter.com/APompliano; https://twitter.com/SatohsiLite,,,https://www.youtube.com/user/watch,,
http://skinnerdaylilies.com,,,,,,,,
http://tamalpaistaichi.com,,,,,,,,
http://asahisuperdry.com,,,,,,,,
http://drrokh.com,,https://www.facebook.com/DoctorRokh,https://twitter.com/dr_rokh,https://www.linkedin.com/in/parastoo-chamanrokh-ph-d-a647616a,https://www.instagram.com/_dr.rokh_,https://www.youtube.com/channel/UCq6VtBR_Ir0w8-3KWk8dhGg,,
http://highwaydistribution.net,+1951210,https://www.facebook.com/boldthemes,https://twitter.com/bold_themes,,https://www.instagram.com/bold_themes,https://www.youtube.com/channel/UCPL5LgX32KsbQ1i9nV-xiKA,763 Williams Rd Palm Springs CA 92562,
http://kellyhohlainteriors.com,,https://www.facebook.com/hohlainteriors,,,https://www.instagram.com/kellyhohla,,,
http://lawrencedy.com,,,,,,,,"AIOHTTP ClientError for http://lawrencedy.com: ClientResponseError - 429, message='Too Many Requests', url='https://www.lawrencedy.com/'"
http://sullivanswcd.org,8452926552,https://www.facebook.com/profile.php,,,,,,
http://ergoactives.com,,,,,,,,
http://grpinsurance.com,,,,,,,,"AIOHTTP ClientError for http://grpinsurance.com: ClientResponseError - 429, message='Too Many Requests', url='https://www.grpinsurance.com/'"
http://laydomsouth.org,,,,,,,,
http://shoplakebuoy.com,,,,,,,,AIOHTTP ClientError for http://shoplakebuoy.com: ClientConnectorDNSError - Cannot connect to host shoplakebuoy.com:80 ssl:default [getaddrinfo failed]
http://tambasamba.design,,,,,,,,
http://acornlawpc.com,8054093878,https://www.facebook.com/acornlaw,,,,,"310 N. Westlake Blvd, Suite 100 Westlake Village, CA 91362",
http://airelibreavenue.com,,,,,,,,"AIOHTTP ClientError for http://airelibreavenue.com: ClientResponseError - 409, message='Conflict', url='http://airelibreavenue.com'"
http://erichedlund.com,,,,,,,,
http://imperiumstrategiesllc.com,,https://www.facebook.com/ImperiumPublicStrategies,,https://www.linkedin.com/company/imperium-public-strategies,https://www.instagram.com/imperiumpublicstrategies,,,
http://4v21.com,,,https://twitter.com/richardwolffedc; https://twitter.com/realDonaldTrump; https://twitter.com/share,,,https://www.youtube.com/user/watch,,
http://intfloors.com,,,,,,,,
http://norconindustries.net,4808392324; 5555555555,,,,,,,
http://tic-texas.com,,,,,,,,"AIOHTTP ClientError for http://tic-texas.com: ClientResponseError - 429, message='Too Many Requests', url='https://www.tic-texas.com/'"
http://trihealthbalance.com,,,,,,,,AIOHTTP ClientError for http://trihealthbalance.com: ClientConnectorDNSError - Cannot connect to host trihealthbalance.com:80 ssl:default [getaddrinfo failed]
http://bathpeople.com,,https://www.facebook.com/bathpeople,,,https://www.instagram.com/bathpeopleco,,,
http://bubongstore.com,,,,,,,,AIOHTTP ClientError for http://bubongstore.com: ClientConnectorDNSError - Cannot connect to host bubongstore.com:80 ssl:default [getaddrinfo failed]
http://cedarwork.org,,,,,,,,
http://helixapartments.com,,,,,,,,Request to http://helixapartments.com timed out after 15s
http://richardsservicecenter.com,,,,,,,,"AIOHTTP ClientError for http://richardsservicecenter.com: ClientResponseError - 404, message='Not Found', url='http://richardsservicecenter.com'"
http://epertase.com,,,,,,,,AIOHTTP ClientError for http://epertase.com: ClientConnectorDNSError - Cannot connect to host epertase.com:80 ssl:default [getaddrinfo failed]
http://id44.com,,,,,,,,AIOHTTP ClientError for http://id44.com: ClientConnectorDNSError - Cannot connect to host id44.com:80 ssl:default [getaddrinfo failed]
http://laflosd.com,,,,,,,,AIOHTTP ClientError for http://laflosd.com: ClientConnectorDNSError - Cannot connect to host laflosd.com:80 ssl:default [getaddrinfo failed]
http://lifeofbtc.org,,https://www.facebook.com/Sterling-Council-605921499827431,,,https://www.instagram.com/life.of.btc,,,
http://openairchair.com,80120798,,,,,,,
http://sushirawsf.com,,,,,,,,
http://verve-medical.com,,,,,,,,
http://jaredshavelson.com,,,,,,,,"AIOHTTP ClientError for http://jaredshavelson.com: ClientResponseError - 429, message='Too Many Requests', url='https://www.jaredshavelson.com/'"
http://lgcountryschool.com,,,,,,,,"AIOHTTP ClientError for http://lgcountryschool.com: ClientConnectorCertificateError - Cannot connect to host lgcountryschool.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]"
http://wanakenapinecone.wordpress.com,3153094040,https://www.facebook.com/profile.php,,,,,,
http://clevelandheightsapartments.com,,,,,,,,
http://highqualitypcs.com,,,,,,,,AIOHTTP ClientError for http://highqualitypcs.com: ClientConnectorDNSError - Cannot connect to host highqualitypcs.com:80 ssl:default [getaddrinfo failed]
http://tylerteaches.com,,,,,,,,
http://86fest.com,,https://www.facebook.com/TeamTopakRacing; https://www.facebook.com/events; https://www.facebook.com/86FEST; https://www.facebook.com/CarsWithoutLimits,,,https://www.instagram.com/azfrs86; https://www.instagram.com/socalsd86; https://www.instagram.com/86fest,,,
http://elijahvest.com,,,,,,,,Request to http://elijahvest.com timed out after 15s
http://hannacho.com,,,,,,,,AIOHTTP ClientError for http://hannacho.com: ClientConnectorDNSError - Cannot connect to host hannacho.com:80 ssl:default [getaddrinfo failed]
http://jasonheltonrealestate.com,,,,,,,,
http://kathymetzinc.com,,,https://cdn1.brivityidx.com/assets,,,,"'123 Main St, Anytown'",
http://platformtemizlik.com,,,,,,,,"AIOHTTP ClientError for http://platformtemizlik.com: ClientResponseError - 404, message='Not Found', url='http://platformtemizlik.com'"
http://shmstudios.com,,,,,,,,"AIOHTTP ClientError for http://shmstudios.com: ClientConnectorCertificateError - Cannot connect to host shmstudios.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]"
http://westtubingcompany.com,8283898823,https://www.facebook.com/westtubingcompany,,,https://www.instagram.com/west_tubing_company,,,
http://advance-tcc.com,,,,,,,,AIOHTTP ClientError for http://advance-tcc.com: ClientConnectorDNSError - Cannot connect to host advance-tcc.com:80 ssl:default [getaddrinfo failed]
http://bluestreakgrinding.com,,,,,,,,
http://tashahmoore.com,,,,,,,,"AIOHTTP ClientError for http://tashahmoore.com: ClientResponseError - 404, message='Not Found', url='https://tashahmoore.com/'"
http://thejewishheritagefoundation.com,,,,,,,,"AIOHTTP ClientError for http://thejewishheritagefoundation.com: ClientResponseError - 404, message='Not Found', url='https://thejewishheritagefoundation.com/'"
http://veritassynergetic.com,,,,,,,,AIOHTTP ClientError for http://veritassynergetic.com: ClientConnectorDNSError - Cannot connect to host veritassynergetic.com:80 ssl:default [getaddrinfo failed]
http://wellbaum-apiaries.business.site,,,,,,,,"AIOHTTP ClientError for http://wellbaum-apiaries.business.site: ClientResponseError - 404, message='Not Found', url='http://wellbaum-apiaries.business.site'"
http://aroostooktechnologies.com,+1207762; 2077629321,,,,,,"Address: 4 Airport Drive  Presque Isle, ME 04769",
http://branchedoakmarina.com,,https://www.facebook.com/Branched-Oak-Marina-155307791173595,,,,,,
http://brandibaileyphotos.com,,,,,,,,AIOHTTP ClientError for http://brandibaileyphotos.com: ClientConnectorDNSError - Cannot connect to host brandibaileyphotos.com:80 ssl:default [getaddrinfo failed]
http://daylilyhealth.org,,https://www.facebook.com/daylilyhealth,,https://www.linkedin.com/company/daylilyhealth,https://www.instagram.com/daylilyhealth,,,
http://woodstocklodge246.org,,,,,,,,AIOHTTP ClientError for http://woodstocklodge246.org: ClientConnectorDNSError - Cannot connect to host woodstocklodge246.org:80 ssl:default [getaddrinfo failed]
http://burkeoppenheim.com,,,,,,,,AIOHTTP ClientError for http://burkeoppenheim.com: ClientConnectorDNSError - Cannot connect to host burkeoppenheim.com:80 ssl:default [getaddrinfo failed]
http://eringallagher.wordpress.com,,https://www.facebook.com/pages,https://twitter.com/eringallagher,,,,how it happened:,
http://snugharborca.com,,,,,,,,AIOHTTP ClientError for http://snugharborca.com: ClientConnectorDNSError - Cannot connect to host snugharborca.com:80 ssl:default [getaddrinfo failed]
http://successoilco.com,,,,,,,,"AIOHTTP ClientError for http://successoilco.com: ClientConnectorCertificateError - Cannot connect to host successoilco.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]"
http://thermalpd.com,,,,,,,,"AIOHTTP ClientError for http://thermalpd.com: ClientResponseError - 429, message='Too Many Requests', url='https://www.thermalpd.com/'"
http://emergencyinternational.org,,,,,,,,
http://foxtrailerservice.com,,,,,,,,"AIOHTTP ClientError for http://foxtrailerservice.com: ClientConnectorCertificateError - Cannot connect to host foxtrailerservice.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]"
http://nomadicbearproductions.com,,,,,,,,"AIOHTTP ClientError for http://nomadicbearproductions.com: ClientResponseError - 429, message='Too Many Requests', url='https://www.nomadicbearproductions.com/'"
http://powersfamilymedicine.com,+1248987; 12484826222; +1248482,https://www.facebook.com/powersmedicine,,,,,,
http://themacks.wordpress.com,,,,,,,,
http://timothylee.us,,,,https://www.linkedin.com/in/timothylee-us,,,,
http://nu-imagepainting.com,,,,,,,,AIOHTTP ClientError for http://nu-imagepainting.com: ClientConnectorDNSError - Cannot connect to host nu-imagepainting.com:80 ssl:default [getaddrinfo failed]
http://southsidedentalcare-dentalclinic.business.site,,,,,,,,"AIOHTTP ClientError for http://southsidedentalcare-dentalclinic.business.site: ClientResponseError - 404, message='Not Found', url='http://southsidedentalcare-dentalclinic.business.site'"
http://citadelurban.com,2108984777,https://www.facebook.com/profile.php,,,https://www.instagram.com/citadelurban,,,
http://coopster.org,,,https://twitter.com/share,,,,,
http://directjet.com,,https://www.facebook.com/Direct-Jet-Charter-LLC-123777037688095,,,,,"507 EDWARDIA DRIVE GREENSBORO, NC  27409",
http://sacreativedesign.com,,,,,,,,
http://yjlashstudio.com,,https://www.facebook.com/yjlash,,,https://www.instagram.com/yjlashstudio,,,
http://sanfranciscowinecenter.com,,,,,,,,
http://sceniclandscaping.net,,,,,,,,AIOHTTP ClientError for http://sceniclandscaping.net: ClientConnectorDNSError - Cannot connect to host sceniclandscaping.net:80 ssl:default [getaddrinfo failed]
http://techsynario.com,,,,,,,,AIOHTTP ClientError for http://techsynario.com: ClientConnectorDNSError - Cannot connect to host techsynario.com:80 ssl:default [getaddrinfo failed]
http://temploebenezerweslaco.com,,,,,,,,
http://cotherix.com,,,,,,,,AIOHTTP ClientError for http://cotherix.com: ClientConnectorDNSError - Cannot connect to host cotherix.com:80 ssl:default [getaddrinfo failed]
http://leahyfamilydentistry.com,9193634204,https://www.facebook.com/leahyfamilydentistry,https://my.dentrix.com/0035230; https://twitter.com/LeahyDentistry,,,,,
http://ohanacrm.com,,,,,,,,"AIOHTTP ClientError for http://ohanacrm.com: ClientConnectorCertificateError - Cannot connect to host ohanacrm.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]"
http://pd2llc.com,,,,,,,,AIOHTTP ClientError for http://pd2llc.com: ClientConnectorDNSError - Cannot connect to host pd2llc.com:80 ssl:default [getaddrinfo failed]
http://romesportshalloffame.com,,,,,,,,
http://studiobsalon.net,,,,,,,,AIOHTTP ClientError for http://studiobsalon.net: ClientConnectorDNSError - Cannot connect to host studiobsalon.net:80 ssl:default [getaddrinfo failed]
http://aristacons.com,38578990009; 1857899; 18578990009; 28578990009; 2857899; 3857899,https://www.facebook.com/delaware,https://twitter.com/delaware,,,,,
http://sbmobilenails.com,,,,,,,,
http://aether-multimedia-llc.business.site,,,,,,,,"AIOHTTP ClientError for http://aether-multimedia-llc.business.site: ClientResponseError - 404, message='Not Found', url='http://aether-multimedia-llc.business.site'"
http://aspecialtouchflorist.net,,,,,,,,Request to http://aspecialtouchflorist.net timed out after 15s
http://cowpaddyfudge.wordpress.com,,,,,,,,
http://maquez-kennelz.business.site,,,,,,,,"AIOHTTP ClientError for http://maquez-kennelz.business.site: ClientResponseError - 404, message='Not Found', url='http://maquez-kennelz.business.site'"
http://tax-masters.net,,,,,,,,AIOHTTP ClientError for http://tax-masters.net: ClientConnectorDNSError - Cannot connect to host tax-masters.net:80 ssl:default [getaddrinfo failed]
http://ticketsregina.com,,,,,,,,"AIOHTTP ClientError for http://ticketsregina.com: ClientResponseError - 403, message='Forbidden', url='http://ticketsregina.com'"
http://abujaluxuryhome.com,,,,,,,,AIOHTTP ClientError for http://abujaluxuryhome.com: ClientConnectorDNSError - Cannot connect to host abujaluxuryhome.com:80 ssl:default [getaddrinfo failed]
http://belozapp.com,,,,,,,,AIOHTTP ClientError for http://belozapp.com: ClientConnectorDNSError - Cannot connect to host belozapp.com:80 ssl:default [getaddrinfo failed]
http://harmonystarkennel.com,,,,,,,,"AIOHTTP ClientError for http://harmonystarkennel.com: ClientResponseError - 404, message='Not Found', url='https://harmonystarkennel.com/'"
http://homesforsalescv.com,,,,,,,,"AIOHTTP ClientError for http://homesforsalescv.com: ClientConnectorCertificateError - Cannot connect to host homesforsalescv.com:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]"
http://1stamc.com,,,,,,,,"AIOHTTP ClientError for http://1stamc.com: ClientConnectorCertificateError - Cannot connect to host www.1stamc.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1028)')]"
http://abbevillecalendar.com,,,,,,,,
http://apollostreams.com,,https://www.facebook.com/Apollo-Streams-103638581396058,,,https://www.instagram.com/apollostreams,,,
http://fitfeetflorida.com,8135636458; 813645199; 8136451993; 7278245100,https://www.facebook.com/FitFeetForLifeFootandAnkle,,,,,,
http://kaylabeehler.com,,,,https://www.linkedin.com/in/kayla-beehler-61691410a,https://www.instagram.com/kb_designs,,,
http://parisfumc.org,,,,,,,,AIOHTTP ClientError for http://parisfumc.org: ClientConnectorDNSError - Cannot connect to host parisfumc.org:80 ssl:default [getaddrinfo failed]
http://jointguard.com,,,,,,,,
http://kusbeautyusa.com,,,,,,,,"AIOHTTP ClientError for http://kusbeautyusa.com: ClientResponseError - 409, message='Conflict', url='http://kusbeautyusa.com'"
http://logansquarelaundry.com,,,,,,,,AIOHTTP ClientError for http://logansquarelaundry.com: ClientConnectorDNSError - Cannot connect to host logansquarelaundry.com:80 ssl:default [getaddrinfo failed]
http://mogreenway.com,,,,,,,,
http://al-advertising-diet-store.com,,,,,,,,AIOHTTP ClientError for http://al-advertising-diet-store.com: ClientConnectorDNSError - Cannot connect to host al-advertising-diet-store.com:80 ssl:default [getaddrinfo failed]
http://artworkbydoyle.com,,,,,,,,AIOHTTP ClientError for http://artworkbydoyle.com: ClientConnectorDNSError - Cannot connect to host artworkbydoyle.com:80 ssl:default [getaddrinfo failed]
http://bc-hinger.com,,,,,,,,AIOHTTP ClientError for http://bc-hinger.com: ClientConnectorDNSError - Cannot connect to host bc-hinger.com:80 ssl:default [getaddrinfo failed]
http://beautyblueprintllc.com,,,,,,,,AIOHTTP ClientError for http://beautyblueprintllc.com: ClientConnectorDNSError - Cannot connect to host beautyblueprintllc.com:80 ssl:default [getaddrinfo failed]
http://bookkeepinglogic.com,,,,,,,"17770 Monterey Rd Suite C Morgan Hill, CA  95037",
http://neomedia-dg.com,+19152012695,https://www.facebook.com/neomedia.dg,,https://www.linkedin.com/company/neomedia-design-group,https://www.instagram.com/neomedia.dg,https://www.youtube.com/user/NeomediaDesignGroup,,
http://reveportraits.com,,,,,,,,AIOHTTP ClientError for http://reveportraits.com: ClientConnectorDNSError - Cannot connect to host reveportraits.com:80 ssl:default [getaddrinfo failed]
http://rustyskate.com,,,,,,,,"AIOHTTP ClientError for http://rustyskate.com: ClientResponseError - 409, message='Conflict', url='http://rustyskate.com'"
http://shootmethevin.com,8775122555,,,,,,4 Wheel Drive,
http://3lechesbake.com,,https://www.facebook.com/3lechesbake,,,https://www.instagram.com/3lechesbakery,,,
http://baypointlabs.com,7077476081,,,,,,"685 Stone Rd Suite 9, Benicia, CA 94510, United States Of America",
http://bigtransformerbushings.com,1330493,,,,,,"4321 STRAUSSER ST. NW, NORTH CANTON, OH 44720",
http://feltgoodmusic.com,,,,,,,,"AIOHTTP ClientError for http://feltgoodmusic.com: ClientResponseError - 404, message='Not Found', url='https://feltgoodmusic.com/'"
http://lionsteelstructuresco.com,,,,,,,,AIOHTTP ClientError for http://lionsteelstructuresco.com: ClientConnectorDNSError - Cannot connect to host lionsteelstructuresco.com:80 ssl:default [getaddrinfo failed]
http://royaltycleaningva.co,,,,,,,,AIOHTTP ClientError for http://royaltycleaningva.co: ClientConnectorDNSError - Cannot connect to host royaltycleaningva.co:80 ssl:default [getaddrinfo failed]
http://sherricornett.com,,,,,,,,
http://childcarecompany.org,,,,,,,,
http://kathrynsonmoonlake.com,,,,,,,,
http://periogel.net,8774344867,https://www.facebook.com/PerioProtect,https://twitter.com/perioprotect,,https://www.instagram.com/perioprotect,https://www.youtube.com/user/perioprotect,3955 Bayless Avenue,
http://prashnercpa.com,,https://www.facebook.com/Barbara-Prashner-CPA-PC-128144142015,,https://www.linkedin.com/in/barbara-prashner-cpa-p-c-8914127,,,,
http://whittiershuttle.com,,,,,,,,"AIOHTTP ClientError for http://whittiershuttle.com: ClientConnectorCertificateError - Cannot connect to host whittiershuttle.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]"
http://aetheradvisors.com,,,,https://www.linkedin.com/in/julie-ryan-3a46504,,,,
http://ageanabrett.com,,,,,,,,AIOHTTP ClientError for http://ageanabrett.com: ClientConnectorDNSError - Cannot connect to host ageanasart.com:443 ssl:default [getaddrinfo failed]
http://crossroadsrvpk.com,,,,,,,,AIOHTTP ClientError for http://crossroadsrvpk.com: ClientConnectorDNSError - Cannot connect to host crossroadsrvpk.com:80 ssl:default [getaddrinfo failed]
http://fightguard.net,,,,,,,,
http://nationalcapitalfitday.com,,,,,,,,AIOHTTP ClientError for http://nationalcapitalfitday.com: ClientConnectorDNSError - Cannot connect to host nationalcapitalfitday.com:80 ssl:default [getaddrinfo failed]
http://ordercrustandbuns.com,,,,,,,,AIOHTTP ClientError for http://ordercrustandbuns.com: ClientConnectorDNSError - Cannot connect to host ordercrustandbuns.com:80 ssl:default [getaddrinfo failed]
http://seattlecandle.com,,,,,,,,
http://theneedlehouse.com,77005522; 17135229704,,,,,,2422 Tangley Street,
http://allstarbp.com,,https://www.facebook.com/allstarsimulators,https://www.twitter.com/allstarbp,,https://www.instagram.com/allstarsimulators,https://www.youtube.com/channel/UC7H2JPOdOX_9jCVT3mHBaGg,"2180 Satellite Blvd, STE 400",
http://dallassurgicalgroup.com,2146672; 2143506672,,,,,,,
http://daveandtracy.org,,,,,,,,AIOHTTP ClientError for http://daveandtracy.org: ClientConnectorDNSError - Cannot connect to host daveandtracy.org:80 ssl:default [getaddrinfo failed]
http://garagedoor-repair-waynenj.com,9733197770,,,,,,"Our Address: 1591 Alps Rd, Wayne, NJ 07470, USA; 1591 Alps Rd Wayne , New Jersey 07470 USA; 1591 Alps Rd",
http://jshs-tn.utk.edu,37996974; +18659741000; +18659749493,https://www.facebook.com/tnjrscihum,https://twitter.com/UTK_PREP,,https://www.instagram.com/utk_prep,,1502 Cumberland Avenue,
http://jtheater.com,,,,,,,,
http://randrdance.com,,,,,,,,"AIOHTTP ClientError for http://randrdance.com: ClientConnectorCertificateError - Cannot connect to host randrdance.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]"
http://sbstransportllc.com,,,,,,,,"AIOHTTP ClientError for http://sbstransportllc.com: ClientConnectorCertificateError - Cannot connect to host sbstransportllc.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]"
http://when2heartsbeatas1.org,,,,,,,,AIOHTTP ClientError for http://when2heartsbeatas1.org: ClientConnectorDNSError - Cannot connect to host when2heartsbeatas1.org:80 ssl:default [getaddrinfo failed]
http://abreakdisabilityandrespite.com,0428280; 4050010,,,,,,,
http://aestatix.com,,,,,,,,"AIOHTTP ClientError for http://aestatix.com: ClientConnectorCertificateError - Cannot connect to host aestatix.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]"
http://cadottfamilyrestaurant.com,7150027; %207159780027; 7159780027,https://www.facebook.com/cadottfamilyrestaurant,,,https://www.instagram.com/cadottfamilyrestaurant,,,
http://figureitoutagency.com,,,,,,,,"AIOHTTP ClientError for http://figureitoutagency.com: ClientConnectorCertificateError - Cannot connect to host figureitoutagency.com:443 ssl:True [SSLCertVerificationError: (5, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')]"
http://galleongc.com,,,,,,,,AIOHTTP ClientError for http://galleongc.com: ClientConnectorDNSError - Cannot connect to host galleongc.com:80 ssl:default [getaddrinfo failed]
http://jadynbags.com,,https://www.facebook.com/jadynbags,,,https://www.instagram.com/jadynbags,,,
http://liverpoolchurch.com,,,,,,,,
http://cwenergyusa.com,+14809981694,https://www.facebook.com/cwenergyusa,https://www.twitter.com/cwenergyusa1,https://www.linkedin.com/company/cwenergy,,,,
http://indiyoung.com,,,,https://www.linkedin.com/in/indiyoung,https://www.instagram.com/indiyoung_,https://www.youtube.com/user/watch,,
http://newasianjuyuan.com,7635958888,,,,,,"693 Winnetka Ave N, Golden Valley, MN 55427",
